Date,Open,High,Low,Close,Adj Close,Volume
2013-04-30,159.270004,159.720001,158.610001,159.679993,145.829071,116010700
2013-05-01,159.330002,159.410004,158.100006,158.279999,144.550461,138874200
2013-05-02,158.679993,159.889999,158.529999,159.750000,145.892960,96407600
2013-05-03,161.139999,161.880005,159.779999,161.369995,147.372452,144202300
2013-05-06,161.490005,162.009995,161.419998,161.779999,147.746887,66882100
2013-05-07,162.130005,162.649994,161.669998,162.600006,148.495743,90359200
2013-05-08,162.419998,163.389999,162.330002,163.339996,149.171555,97419200
2013-05-09,163.270004,163.699997,162.470001,162.880005,148.751480,106738600
2013-05-10,162.990005,163.550003,162.509995,163.410004,149.235489,103203000
2013-05-13,163.199997,163.809998,162.820007,163.539993,149.354218,81843200
2013-05-14,163.669998,165.350006,163.669998,165.229996,150.897598,119000900
2013-05-15,164.960007,166.449997,164.910004,166.119995,151.710419,120718500
2013-05-16,165.779999,166.360001,165.089996,165.339996,150.998077,109913600
2013-05-17,165.949997,167.039993,165.729996,166.940002,152.459305,129801000
2013-05-20,166.779999,167.580002,166.610001,166.929993,152.450134,85071200
2013-05-21,167.080002,167.800003,166.500000,167.169998,152.669357,95804200
2013-05-22,167.339996,169.070007,165.169998,165.929993,151.536880,244031800
2013-05-23,164.160004,165.910004,163.940002,165.449997,151.098511,211064400
2013-05-24,164.470001,165.380005,163.979996,165.309998,150.970642,151573900
2013-05-28,167.039993,167.779999,165.809998,166.300003,151.874802,143679800
2013-05-29,165.419998,165.800003,164.339996,165.220001,150.888474,160363400
2013-05-30,165.350006,166.589996,165.220001,165.830002,151.445572,107793800
2013-05-31,165.369995,166.309998,163.130005,163.449997,149.272018,176850100
2013-06-03,163.830002,164.460007,162.660004,164.350006,150.093994,168390700
2013-06-04,164.440002,165.100006,162.729996,163.559998,149.372467,157631500
2013-06-05,163.089996,163.419998,161.130005,161.270004,147.281082,211737800
2013-06-06,161.199997,162.740005,160.250000,162.729996,148.614441,200225500
2013-06-07,163.850006,164.949997,163.139999,164.800003,150.504929,188337800
2013-06-10,165.309998,165.399994,164.369995,164.800003,150.504929,105667100
2013-06-11,163.300003,164.539993,162.740005,163.100006,148.952377,159505400
2013-06-12,164.220001,164.389999,161.600006,161.750000,147.719452,177361500
2013-06-13,161.660004,164.500000,161.300003,164.210007,149.966080,163587800
2013-06-14,164.029999,164.669998,162.910004,163.179993,149.025406,141197500
2013-06-17,164.289993,165.220001,163.220001,164.440002,150.176147,136295600
2013-06-18,164.529999,165.990005,164.520004,165.740005,151.363403,114695600
2013-06-19,165.600006,165.889999,163.380005,163.449997,149.272018,206149500
2013-06-20,161.860001,163.470001,158.979996,159.399994,145.573334,321255900
2013-06-21,159.639999,159.759995,157.470001,159.070007,146.040680,271956800
2013-06-24,157.410004,158.429993,155.729996,157.059998,144.195282,222329000
2013-06-25,158.479996,160.100006,157.419998,158.570007,145.581604,162262200
2013-06-26,159.869995,160.500000,159.250000,160.139999,147.023010,134848000
2013-06-27,161.100006,161.820007,160.949997,161.080002,147.886017,129483700
2013-06-28,160.630005,161.399994,159.860001,160.419998,147.280090,160402900
2013-07-01,161.259995,162.479996,161.080002,161.360001,148.143066,131954800
2013-07-02,161.119995,162.300003,160.500000,161.210007,148.005371,154863700
2013-07-03,160.479996,161.770004,160.220001,161.279999,148.069626,75216400
2013-07-05,162.470001,163.080002,161.300003,163.020004,149.667099,122416900
2013-07-08,163.860001,164.389999,163.080002,163.949997,150.520920,108092500
2013-07-09,164.979996,165.330002,164.270004,165.130005,151.604248,119298000
2013-07-10,164.970001,165.750000,164.630005,165.190002,151.659363,121410100
2013-07-11,167.110001,167.610001,165.179993,167.440002,153.725067,135592200
2013-07-12,167.389999,167.929993,167.130005,167.509995,153.789307,104212700
2013-07-15,167.970001,168.389999,167.679993,168.149994,154.376877,69450600
2013-07-16,168.259995,168.360001,167.070007,167.520004,153.798508,88702100
2013-07-17,168.160004,168.479996,167.729996,167.949997,154.193283,92873900
2013-07-18,168.309998,169.270004,168.199997,168.869995,155.037903,103620100
2013-07-19,168.520004,169.229996,168.309998,169.169998,155.313339,103831700
2013-07-22,169.410004,169.740005,169.009995,169.500000,155.616302,79428600
2013-07-23,169.800003,169.830002,169.050003,169.139999,155.285797,80829700
2013-07-24,169.789993,169.860001,168.179993,168.520004,154.716583,112914000
2013-07-25,168.220001,169.080002,167.940002,168.929993,155.092972,111088600
2013-07-26,168.220001,169.160004,167.520004,169.110001,155.258270,107814600
2013-07-29,168.679993,169.059998,168.110001,168.589996,154.780869,79695000
2013-07-30,169.100006,169.279999,168.190002,168.589996,154.780869,85209600
2013-07-31,168.940002,169.850006,168.490005,168.710007,154.891037,142388700
2013-08-01,169.990005,170.809998,169.899994,170.660004,156.681320,110438400
2013-08-02,170.279999,170.970001,170.050003,170.949997,156.947556,91116700
2013-08-05,170.570007,170.960007,170.350006,170.699997,156.718033,54072700
2013-08-06,170.369995,170.740005,169.350006,169.729996,155.827469,87495000
2013-08-07,169.190002,169.429993,168.550003,169.179993,155.322540,84854700
2013-08-08,169.979996,170.179993,168.929993,169.800003,155.891754,102181300
2013-08-09,169.580002,170.100006,168.720001,169.309998,155.441879,91757700
2013-08-12,168.460007,169.309998,168.380005,169.110001,155.258270,68593300
2013-08-13,169.410004,169.899994,168.410004,169.610001,155.717331,80806000
2013-08-14,169.529999,169.800003,168.699997,168.740005,154.918564,79829200
2013-08-15,167.410004,167.429993,166.089996,166.380005,152.751892,152931800
2013-08-16,166.059998,166.630005,165.500000,165.830002,152.246933,130868200
2013-08-19,165.639999,166.210007,164.759995,164.770004,151.273773,96437600
2013-08-20,165.039993,166.199997,164.860001,165.580002,152.017426,89294400
2013-08-21,165.119995,166.029999,164.190002,164.559998,151.080963,159530500
2013-08-22,164.899994,166.300003,164.889999,166.059998,152.458084,101471400
2013-08-23,166.550003,166.830002,165.770004,166.619995,152.972198,90888900
2013-08-26,166.789993,167.300003,165.889999,166.000000,152.403000,89702100
2013-08-27,164.360001,166.000000,163.210007,163.330002,149.951736,158619400
2013-08-28,163.259995,164.490005,163.050003,163.910004,150.484192,108113000
2013-08-29,163.550003,165.039993,163.399994,164.169998,150.722885,119200500
2013-08-30,164.509995,164.529999,163.169998,163.649994,150.245468,134928900
2013-09-03,165.229996,165.580002,163.699997,164.389999,150.924866,142375100
2013-09-04,164.429993,166.029999,164.130005,165.750000,152.173477,97389400
2013-09-05,165.850006,166.399994,165.729996,165.960007,152.366272,63090500
2013-09-06,166.509995,166.979996,164.479996,166.039993,152.439728,159756500
2013-09-09,166.449997,167.729996,166.449997,167.630005,153.899506,87559300
2013-09-10,168.639999,168.899994,168.259995,168.869995,155.037903,105847200
2013-09-11,168.639999,169.399994,168.350006,169.399994,155.524475,94545900
2013-09-12,169.339996,169.559998,168.720001,168.949997,155.111359,83209000
2013-09-13,169.130005,169.460007,168.740005,169.330002,155.460220,72727800
2013-09-16,171.160004,171.240005,170.039993,170.309998,156.359955,106299200
2013-09-17,170.460007,171.110001,170.460007,171.070007,157.057755,82523300
2013-09-18,171.009995,173.520004,170.580002,173.050003,158.875519,203460600
2013-09-19,173.520004,173.600006,172.589996,172.759995,158.609314,146616900
2013-09-20,172.330002,172.330002,170.580002,170.720001,157.500397,132867100
2013-09-23,170.490005,170.649994,169.389999,169.929993,156.771561,104616500
2013-09-24,169.899994,170.529999,169.210007,169.529999,156.402542,106333100
2013-09-25,169.639999,169.979996,168.889999,169.039993,155.950439,117306500
2013-09-26,169.320007,170.169998,169.050003,169.690002,156.550140,77146900
2013-09-27,168.839996,169.139999,168.470001,168.910004,155.830490,99141800
2013-09-30,167.479996,168.539993,167.149994,168.009995,155.000229,143937000
2013-10-01,168.139999,169.500000,167.970001,169.339996,156.227249,127160000
2013-10-02,168.350006,169.339996,167.830002,169.179993,156.079636,113350000
2013-10-03,168.789993,168.940002,166.839996,167.619995,154.640442,176698000
2013-10-04,167.750000,169.059998,167.529999,168.889999,155.812073,96878000
2013-10-07,167.419998,168.449997,167.250000,167.429993,154.465118,96295000
2013-10-08,167.399994,167.619995,165.360001,165.479996,152.666138,178015000
2013-10-09,165.800003,166.199997,164.529999,165.600006,152.776825,168973000
2013-10-10,167.289993,169.259995,167.229996,169.169998,156.070419,195955000
2013-10-11,168.910004,170.320007,168.770004,170.259995,157.075974,105040000
2013-10-14,169.210007,171.080002,169.080002,170.940002,157.703369,112106000
2013-10-15,170.509995,171.149994,169.470001,169.699997,156.559372,155485000
2013-10-16,170.720001,172.160004,170.639999,172.070007,158.745834,161676000
2013-10-17,171.369995,173.320007,171.339996,173.220001,159.806839,129389000
2013-10-18,173.860001,174.509995,173.509995,174.389999,160.886200,138316000
2013-10-21,174.449997,174.750000,174.009995,174.399994,160.895432,104104000
2013-10-22,174.910004,175.929993,174.429993,175.410004,161.827194,126663000
2013-10-23,174.809998,174.889999,173.960007,174.570007,161.052246,105484000
2013-10-24,174.919998,175.369995,174.509995,175.149994,161.587341,70350000
2013-10-25,175.509995,176.000000,175.169998,175.949997,162.325378,93625000
2013-10-28,175.889999,176.470001,175.699997,176.229996,162.583710,84979000
2013-10-29,176.630005,177.240005,176.380005,177.169998,163.450897,87401000
2013-10-30,177.380005,177.509995,175.660004,176.289993,162.639053,140002000
2013-10-31,176.149994,176.889999,175.529999,175.789993,162.177795,133795000
2013-11-01,176.020004,176.610001,175.220001,176.210007,162.565247,142805000
2013-11-04,176.690002,176.899994,175.979996,176.830002,163.137268,85677000
2013-11-05,176.139999,176.750000,175.570007,176.270004,162.620621,85825000
2013-11-06,177.029999,177.500000,176.539993,177.169998,163.450897,87348000
2013-11-07,177.500000,177.639999,174.759995,174.929993,161.384369,157000000
2013-11-08,174.869995,177.309998,174.850006,177.289993,163.561600,136713000
2013-11-11,177.119995,177.529999,176.910004,177.320007,163.589294,62614000
2013-11-12,176.940002,177.360001,176.369995,176.960007,163.257202,83990000
2013-11-13,176.089996,178.429993,176.089996,178.380005,164.567200,103844000
2013-11-14,178.539993,179.419998,178.250000,179.270004,165.388306,103435000
2013-11-15,179.559998,180.119995,179.330002,180.050003,166.107910,102818000
2013-11-18,180.350006,180.500000,179.020004,179.419998,165.526672,104796000
2013-11-19,179.330002,179.869995,178.720001,179.029999,165.166931,93891000
2013-11-20,179.389999,179.929993,177.979996,178.470001,164.650269,124909000
2013-11-21,178.970001,180.050003,178.860001,179.910004,165.978760,92841000
2013-11-22,179.979996,180.830002,179.770004,180.809998,166.809036,81296000
2013-11-25,181.130005,181.169998,180.369995,180.630005,166.642990,79486000
2013-11-26,180.720001,181.220001,180.410004,180.679993,166.689117,86994000
2013-11-27,180.869995,181.240005,180.649994,181.119995,167.095047,58800000
2013-11-29,181.320007,181.750000,180.800003,181.000000,166.984360,55870900
2013-12-02,181.089996,181.429993,180.250000,180.529999,166.550720,99726000
2013-12-03,179.940002,180.389999,179.169998,179.750000,165.831116,116563000
2013-12-04,179.100006,180.479996,178.350006,179.729996,165.812683,123033000
2013-12-05,179.410004,179.740005,178.770004,178.940002,165.083847,106934000
2013-12-06,180.669998,181.110001,180.149994,180.940002,166.928986,127728000
2013-12-09,181.470001,181.669998,181.160004,181.399994,167.353348,70124000
2013-12-10,180.979996,181.360001,180.639999,180.750000,166.753708,80976000
2013-12-11,180.820007,180.850006,178.500000,178.720001,164.880905,130591000
2013-12-12,178.639999,178.860001,177.759995,178.130005,164.336578,115565000
2013-12-13,178.500000,178.660004,177.770004,178.110001,164.318100,107808000
2013-12-16,178.949997,179.809998,178.899994,179.220001,165.342148,96195000
2013-12-17,179.380005,179.410004,178.250000,178.649994,164.816299,89886000
2013-12-18,178.919998,181.729996,177.320007,181.699997,167.630127,234906000
2013-12-19,181.179993,181.699997,180.710007,181.490005,167.436401,136531200
2013-12-20,180.690002,181.990005,180.570007,181.559998,168.410339,197087000
2013-12-23,182.449997,182.639999,182.070007,182.529999,169.310120,85598000
2013-12-24,182.539993,183.009995,182.529999,182.929993,169.681137,45368800
2013-12-26,183.339996,183.960007,183.320007,183.860001,170.543793,63365000
2013-12-27,184.100006,184.179993,183.660004,183.850006,170.534515,61814000
2013-12-30,183.869995,184.020004,183.580002,183.820007,170.506699,56857000
2013-12-31,184.070007,184.690002,183.929993,184.690002,171.313675,86119900
2014-01-02,183.979996,184.070007,182.479996,182.919998,169.671844,119636900
2014-01-03,183.229996,183.600006,182.630005,182.889999,169.644043,81390600
2014-01-06,183.490005,183.559998,182.080002,182.360001,169.152451,108028200
2014-01-07,183.089996,183.789993,182.949997,183.479996,170.191315,86144200
2014-01-08,183.449997,183.830002,182.889999,183.520004,170.228394,96582300
2014-01-09,184.110001,184.130005,182.800003,183.639999,170.339706,90683400
2014-01-10,183.949997,184.220001,183.009995,184.139999,170.803513,102026400
2014-01-13,183.669998,184.179993,181.339996,181.690002,168.530930,149892000
2014-01-14,182.289993,183.770004,181.949997,183.669998,170.367523,105016100
2014-01-15,184.100006,184.940002,183.710007,184.660004,171.285843,98525800
2014-01-16,184.279999,184.660004,183.830002,184.419998,171.063202,72290600
2014-01-17,184.100006,184.449997,183.320007,183.639999,170.339706,107848700
2014-01-21,184.699997,184.770004,183.050003,184.179993,170.840591,88621200
2014-01-22,184.490005,184.570007,183.910004,184.300003,170.951920,61270900
2014-01-23,183.369995,183.399994,181.820007,182.789993,169.551270,132496900
2014-01-24,181.600006,181.660004,178.830002,178.889999,165.933746,208677100
2014-01-27,179.059998,179.520004,177.119995,178.009995,165.117477,180843100
2014-01-28,178.139999,179.300003,178.119995,179.070007,166.100693,110463200
2014-01-29,177.580002,178.550003,176.880005,177.350006,164.505264,216597300
2014-01-30,178.830002,179.809998,178.259995,179.229996,166.249100,118938100
2014-01-31,177.009995,179.289993,176.919998,178.179993,165.275162,194677900
2014-02-03,177.970001,178.369995,173.830002,174.169998,161.555603,254837100
2014-02-04,174.949997,175.839996,174.110001,175.389999,162.687210,165012400
2014-02-05,174.779999,175.559998,173.710007,175.169998,162.483185,164230500
2014-02-06,175.580002,177.479996,175.220001,177.479996,164.625854,132877600
2014-02-07,178.309998,179.869995,177.729996,179.679993,166.666504,170787200
2014-02-10,179.699997,180.070007,179.210007,180.009995,166.972641,92218800
2014-02-11,180.160004,182.440002,180.039993,181.979996,168.799957,117814100
2014-02-12,182.250000,182.830002,181.710007,182.070007,168.883438,94717700
2014-02-13,180.839996,183.199997,180.830002,183.009995,169.755341,100542200
2014-02-14,182.839996,184.360001,182.669998,184.020004,170.692184,96498400
2014-02-18,184.179993,184.490005,183.649994,184.240005,170.896271,80460900
2014-02-19,183.759995,184.949997,182.869995,183.020004,169.764618,126524300
2014-02-20,183.270004,184.520004,182.600006,184.100006,170.766403,104998100
2014-02-21,184.449997,184.889999,183.800003,183.889999,170.571609,118116400
2014-02-24,184.279999,186.149994,184.199997,184.910004,171.517715,114063900
2014-02-25,185.059998,185.589996,184.229996,184.839996,171.452820,117085000
2014-02-26,185.110001,185.600006,184.330002,184.850006,171.462067,98677200
2014-02-27,184.580002,185.869995,184.369995,185.820007,172.361832,93880800
2014-02-28,185.789993,187.149994,185.050003,186.289993,172.797791,150842000
2014-03-03,184.649994,185.449997,183.750000,184.979996,171.582672,167748500
2014-03-04,186.789993,187.979996,186.750000,187.580002,173.994339,167545900
2014-03-05,187.740005,188.070007,187.449997,187.750000,174.152039,88376900
2014-03-06,188.210007,188.610001,187.779999,188.179993,174.550873,82516500
2014-03-07,188.960007,188.960007,187.429993,188.259995,174.625092,114513500
2014-03-10,187.970001,188.229996,187.080002,188.160004,174.532349,74939200
2014-03-11,188.440002,188.710007,186.800003,187.229996,173.669693,99009100
2014-03-12,186.320007,187.350006,185.899994,187.279999,173.716080,104824400
2014-03-13,187.839996,187.990005,184.660004,185.179993,171.768158,155014300
2014-03-14,184.850006,185.800003,184.440002,184.660004,171.285843,153919600
2014-03-17,185.589996,186.770004,185.509995,186.330002,172.834885,98359500
2014-03-18,186.710007,187.910004,186.509995,187.660004,174.068573,101804600
2014-03-19,187.679993,187.940002,185.470001,186.660004,173.140976,176267300
2014-03-20,186.250000,187.889999,185.919998,187.750000,174.152039,117241000
2014-03-21,187.710007,189.020004,186.029999,186.199997,173.476578,163128000
2014-03-24,186.839996,187.070007,184.619995,185.429993,172.759201,121411000
2014-03-25,186.369995,186.940002,185.270004,186.309998,173.579056,103852000
2014-03-26,187.039993,187.339996,184.919998,184.970001,172.330627,119843000
2014-03-27,184.750000,185.339996,183.899994,184.580002,171.967285,142383000
2014-03-28,185.110001,186.419998,185.000000,185.490005,172.815094,101642000
2014-03-31,186.669998,187.300003,185.520004,187.009995,174.231232,99745000
2014-04-01,187.619995,188.360001,187.000000,188.250000,175.386490,89193000
2014-04-02,188.490005,189.130005,188.139999,188.880005,175.973465,78774000
2014-04-03,189.169998,189.220001,188.050003,188.630005,175.740540,77435000
2014-04-04,189.660004,189.699997,186.100006,186.399994,173.662933,169381000
2014-04-07,185.949997,186.259995,183.960007,184.339996,171.743637,140803000
2014-04-08,184.259995,185.399994,183.589996,185.100006,172.451752,112660000
2014-04-09,185.600006,187.149994,185.059998,187.089996,174.305771,100254000
2014-04-10,187.080002,187.169998,182.929993,183.160004,170.644302,172959000
2014-04-11,182.139999,183.419998,181.309998,181.509995,169.107071,167251000
2014-04-14,182.929993,183.369995,181.440002,182.940002,170.439346,132382000
2014-04-15,183.320007,184.330002,181.509995,184.199997,171.613251,157093000
2014-04-16,185.470001,186.139999,184.649994,186.130005,173.411362,105197000
2014-04-17,185.880005,186.910004,185.559998,186.389999,173.653595,105255000
2014-04-21,186.440002,187.100006,186.210007,187.039993,174.259171,68329000
2014-04-22,187.229996,188.399994,187.130005,187.889999,175.051102,85790000
2014-04-23,187.820007,187.919998,187.300003,187.449997,174.641174,73869000
2014-04-24,188.369995,188.389999,186.929993,187.830002,174.995193,88170000
2014-04-25,187.220001,187.330002,185.869995,186.289993,173.560410,100380000
2014-04-28,187.050003,187.690002,184.960007,186.880005,174.110123,135121000
2014-04-29,187.479996,188.039993,187.080002,187.750000,174.920654,84098000
2014-04-30,187.440002,188.500000,187.179993,188.309998,175.442413,101508000
2014-05-01,188.220001,188.839996,187.729996,188.330002,175.461014,93019000
2014-05-02,188.309998,189.139999,187.779999,188.059998,175.209473,98122000
2014-05-05,187.139999,188.550003,186.619995,188.419998,175.544876,75883000
2014-05-06,188.000000,188.130005,186.740005,186.779999,174.016968,85454000
2014-05-07,187.410004,187.970001,186.009995,187.880005,175.041794,106500000
2014-05-08,187.710007,189.050003,187.080002,187.679993,174.855423,93618000
2014-05-09,187.710007,188.039993,186.830002,187.960007,175.116318,83679000
2014-05-12,188.800003,189.880005,188.000000,189.789993,176.821274,86940000
2014-05-13,190.039993,190.419998,189.770004,189.960007,176.979660,66454000
2014-05-14,189.789993,189.880005,188.789993,189.059998,176.141144,72367000
2014-05-15,188.679993,188.720001,186.479996,187.399994,174.594574,154956000
2014-05-16,187.509995,188.130005,186.720001,188.050003,175.200165,97458000
2014-05-19,187.690002,188.889999,187.520004,188.740005,175.843018,63839000
2014-05-20,188.649994,188.669998,187.070007,187.550003,174.734329,111644000
2014-05-21,188.089996,189.220001,188.059998,189.130005,176.206345,89093000
2014-05-22,189.179993,189.979996,188.860001,189.589996,176.634903,61549000
2014-05-23,189.759995,190.479996,189.589996,190.350006,177.342987,61092800
2014-05-27,191.059998,191.580002,190.949997,191.520004,178.433075,72010000
2014-05-28,191.520004,191.820007,191.059998,191.380005,178.302628,66723000
2014-05-29,191.820007,192.399994,191.330002,192.369995,179.225006,64377000
2014-05-30,192.190002,192.800003,192.029999,192.679993,179.513794,76316000
2014-06-02,192.949997,192.990005,191.970001,192.899994,179.718750,64656000
2014-06-03,192.429993,192.899994,192.250000,192.800003,179.625580,65047000
2014-06-04,192.470001,193.300003,192.270004,193.190002,179.988937,55529000
2014-06-05,193.410004,194.649994,192.699997,194.449997,181.162842,92103000
2014-06-06,194.869995,195.429993,194.779999,195.380005,182.029297,78696000
2014-06-09,195.350006,196.050003,195.169998,195.580002,182.215637,65119000
2014-06-10,195.339996,195.639999,194.919998,195.600006,182.234253,57129000
2014-06-11,194.899994,195.119995,194.479996,194.919998,181.600723,68772000
2014-06-12,194.690002,194.800003,193.110001,193.539993,180.315018,106350000
2014-06-13,193.919998,194.320007,193.300003,194.130005,180.864716,82017000
2014-06-16,193.889999,194.699997,193.660004,194.289993,181.013763,87424000
2014-06-17,194.020004,194.970001,193.809998,194.830002,181.516876,84834000
2014-06-18,194.830002,196.369995,194.399994,196.259995,182.849167,105267000
2014-06-19,196.429993,196.600006,195.800003,196.479996,183.054138,85929000
2014-06-20,196.029999,196.100006,195.699997,195.940002,183.425766,100587000
2014-06-23,195.990005,196.050003,195.520004,195.880005,183.369583,70611000
2014-06-24,195.529999,196.500000,194.479996,194.699997,182.264969,96237000
2014-06-25,194.289993,195.779999,194.250000,195.580002,183.088791,82782000
2014-06-26,195.610001,195.630005,194.130005,195.440002,182.957703,84312000
2014-06-27,194.979996,195.880005,194.889999,195.820007,183.313431,71445100
2014-06-30,195.699997,196.169998,195.529999,195.720001,183.219818,70201200
2014-07-01,196.199997,197.630005,196.130005,197.029999,184.446152,90470000
2014-07-02,197.050003,197.479996,196.960007,197.229996,184.633377,52475000
2014-07-03,197.789993,198.289993,197.639999,198.199997,185.541428,52938800
2014-07-07,197.820007,197.979996,197.220001,197.509995,184.895462,61696000
2014-07-08,197.149994,197.220001,195.759995,196.240005,183.706604,108143000
2014-07-09,196.729996,197.300003,196.309998,197.119995,184.530411,72992000
2014-07-10,195.220001,196.860001,195.059998,196.339996,183.800201,99040000
2014-07-11,196.220001,196.750000,195.779999,196.610001,184.052994,64243000
2014-07-14,197.610001,197.860001,197.440002,197.600006,184.979752,58658000
2014-07-15,197.720001,198.100006,196.360001,197.229996,184.633377,111307000
2014-07-16,198.110001,198.259995,197.419998,197.960007,185.316742,79986400
2014-07-17,197.350006,198.100006,195.429993,195.710007,183.210464,145398000
2014-07-18,196.350006,197.910004,196.240005,197.710007,185.082748,124330000
2014-07-21,197.089996,197.500000,196.429993,197.339996,184.736343,67592000
2014-07-22,198.009995,198.559998,197.869995,198.199997,185.541428,67678000
2014-07-23,198.500000,198.850006,198.100006,198.639999,185.953339,65612000
2014-07-24,198.830002,199.059998,198.449997,198.649994,185.962677,56888000
2014-07-25,198.089996,198.259995,197.330002,197.720001,185.092102,76837000
2014-07-28,197.759995,198.089996,196.619995,197.800003,185.166977,69259000
2014-07-29,198.169998,198.449997,196.919998,196.949997,184.371231,80466000
2014-07-30,197.649994,197.910004,196.160004,196.979996,184.399353,104222000
2014-07-31,195.610001,195.779999,192.970001,193.089996,180.757797,183479000
2014-08-01,192.559998,193.759995,191.570007,192.500000,180.205475,189261000
2014-08-04,192.869995,194.300003,192.050003,193.889999,181.506683,91340000
2014-08-05,193.100006,193.600006,191.309998,192.009995,179.746735,152690000
2014-08-06,191.110001,192.889999,191.080002,192.070007,179.802933,94818000
2014-08-07,192.940002,193.130005,190.550003,191.029999,178.829391,135733000
2014-08-08,191.460007,193.369995,190.949997,193.240005,180.898209,117014000
2014-08-11,193.970001,194.660004,193.710007,193.800003,181.422424,74544000
2014-08-12,193.610001,194.149994,192.940002,193.529999,181.169693,73632000
2014-08-13,194.289993,195.059998,193.960007,194.839996,182.396027,69047000
2014-08-14,195.160004,195.759995,194.979996,195.759995,183.257263,57371000
2014-08-15,196.470001,196.649994,194.309998,195.720001,183.219818,139951000
2014-08-18,196.800003,197.449997,196.690002,197.360001,184.755035,75424000
2014-08-19,197.839996,198.539993,197.440002,198.389999,185.719284,59135000
2014-08-20,198.119995,199.160004,198.080002,198.919998,186.215424,72763000
2014-08-21,199.089996,199.759995,198.929993,199.500000,186.758392,67791000
2014-08-22,199.339996,199.690002,198.740005,199.190002,186.468185,76107000
2014-08-25,200.139999,200.589996,199.149994,200.199997,187.413681,63855000
2014-08-26,200.330002,200.820007,200.279999,200.330002,187.535370,47298000
2014-08-27,200.429993,200.570007,199.940002,200.250000,187.460510,47874000
2014-08-28,199.589996,200.270004,199.389999,200.139999,187.357544,58330000
2014-08-29,200.449997,200.729996,199.820007,200.710007,187.891129,65907000
2014-09-02,200.970001,201.000000,199.860001,200.610001,187.797501,72426000
2014-09-03,201.380005,201.410004,200.220001,200.500000,187.694519,57462000
2014-09-04,200.839996,201.580002,199.660004,200.210007,187.423065,85236000
2014-09-05,200.169998,201.190002,199.410004,201.110001,188.265579,102177000
2014-09-08,200.919998,201.210007,200.000000,200.589996,187.778809,64146000
2014-09-09,200.410004,200.550003,198.910004,199.320007,186.589920,88591000
2014-09-10,199.429993,200.199997,198.770004,200.070007,187.291977,67251000
2014-09-11,199.270004,200.330002,199.119995,200.300003,187.507278,66774400
2014-09-12,200.100006,200.119995,198.559998,199.130005,186.412048,117409300
2014-09-15,199.160004,199.320007,198.380005,198.979996,186.271591,76401000
2014-09-16,198.610001,200.839996,198.500000,200.479996,187.675797,116201000
2014-09-17,200.770004,201.679993,199.750000,200.750000,187.928543,151266000
2014-09-18,201.360001,201.850006,201.100006,201.820007,188.930222,94990000
2014-09-19,201.520004,201.899994,200.289993,200.699997,188.759995,121649000
2014-09-22,200.350006,200.380005,198.729996,199.149994,187.302200,125553000
2014-09-23,198.429993,199.259995,197.949997,198.009995,186.230011,111393000
2014-09-24,198.039993,199.690002,197.520004,199.559998,187.687805,107276000
2014-09-25,199.039993,199.050003,196.270004,196.339996,184.659363,150300000
2014-09-26,196.699997,198.389999,196.419998,197.899994,186.126556,103547000
2014-09-29,196.199997,197.889999,196.050003,197.539993,185.788010,95112000
2014-09-30,197.690002,198.300003,196.610001,197.020004,185.298920,131302000
2014-10-01,196.699997,196.770004,193.910004,194.350006,182.787766,177798000
2014-10-02,194.179993,195.059998,192.350006,194.380005,182.815994,157285000
2014-10-03,195.679993,196.940002,195.080002,196.520004,184.828690,121569000
2014-10-06,197.339996,197.600006,195.580002,196.289993,184.612350,104778000
2014-10-07,195.279999,195.720001,193.220001,193.259995,181.762634,147913000
2014-10-08,193.369995,196.919998,192.360001,196.639999,184.941513,186461000
2014-10-09,196.330002,196.600006,192.580002,192.740005,181.273560,210705000
2014-10-10,192.690002,193.649994,190.490005,190.539993,179.204422,221909000
2014-10-13,190.460007,191.149994,187.300003,187.410004,176.260666,230939000
2014-10-14,188.419998,189.820007,187.039993,187.699997,176.533386,215847000
2014-10-15,185.160004,187.690002,181.919998,186.429993,175.338928,380715000
2014-10-16,183.059998,187.580002,182.889999,186.270004,175.188446,270391000
2014-10-17,188.419998,189.750000,187.619995,188.470001,177.257584,214625000
2014-10-20,188.130005,190.449997,188.070007,190.300003,178.978745,130011000
2014-10-21,191.679993,194.199997,191.479996,194.070007,182.524445,154949000
2014-10-22,194.410004,194.910004,192.610001,192.690002,181.226532,151822000
2014-10-23,194.619995,196.199997,194.259995,194.929993,183.333237,154944000
2014-10-24,195.250000,196.490005,194.490005,196.429993,184.744034,117927000
2014-10-27,195.729996,196.449997,195.029999,196.160004,184.490067,82954000
2014-10-28,196.820007,198.419998,196.729996,198.410004,186.606232,106736000
2014-10-29,198.550003,199.119995,196.800003,198.110001,186.324051,142557000
2014-10-30,197.580002,199.949997,197.399994,199.380005,187.518539,113330000
2014-10-31,201.779999,201.820007,200.770004,201.660004,189.662857,146903000
2014-11-03,201.919998,202.449997,201.309998,201.770004,189.766342,93600000
2014-11-04,201.229996,201.600006,200.059998,201.070007,189.108002,93343000
2014-11-05,202.539993,202.589996,201.449997,202.339996,190.302429,91709000
2014-11-06,202.389999,203.259995,201.639999,203.149994,191.064209,107089000
2014-11-07,203.169998,203.600006,202.610001,203.339996,191.242950,89540000
2014-11-10,203.380005,204.039993,203.130005,203.979996,191.844864,66319000
